File, P1, P2, Date, Workers, Time Start, Time End, Collection, Magazine Name, Structure, Sheet Notes, Volume, Year, Date Start, Date End, Issue Start, Issue End, Type, Notes, Other Data
http://static.free-dissociation.com/magventory/mag-061.jpg, nhinchen, mgentile555, 2/2/07, KKB; JSB, 5:20, , C/M, Misc., , , 10, , 1/68, 5/68, 10-1, 10-5, U, "Spaceflight" (monthly)
http://static.free-dissociation.com/magventory/mag-061.jpg, nhinchen, mgentile555, 2/2/07, KKB; JSB, 5:20, , C/M, Misc., , , 10, , 7/68, 9/68, 10-7, 10-9, U, "Spaceflight" (monthly)
http://static.free-dissociation.com/magventory/mag-061.jpg, nhinchen, mgentile555, 2/2/07, KKB; JSB, 5:20, , C/M, Misc., , , 11, , 10/69, , 11-10, , U, "Spaceflight" (monthly)
http://static.free-dissociation.com/magventory/mag-061.jpg, nhinchen, mgentile555, 2/2/07, KKB; JSB, 5:20, , C/M, Misc., , , 1, , 11/58, , , 1-1, U, "Space Age"
http://static.free-dissociation.com/magventory/mag-062.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 5:55, , C/M, Spaceflight, monthly, , 1, 1958, 1/58, , 1-6, , U, quarterly
http://static.free-dissociation.com/magventory/mag-062.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 5:55, , C/M, Spaceflight, monthly, , 2, 1960, 4/60; 7/60, 10/60, 2-6, 2-8, U, quarterly
http://static.free-dissociation.com/magventory/mag-062.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 5:55, , C/M, Spaceflight, monthly, , 3, 1961, 1/61, 11/61, 3-1, 3-6, U, bimonthly
http://static.free-dissociation.com/magventory/mag-062.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 5:55, , C/M, Spaceflight, monthly, , 4, 1962, 1/62, 11/62, 4-1, 4-6, U, bimonthly
http://static.free-dissociation.com/magventory/mag-062.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 5:55, , C/M, Spaceflight, monthly, , 5, 1963, 1/63, 11/63, 5-1, 5-6, U, bimonthly
http://static.free-dissociation.com/magventory/mag-062.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 5:55, , C/M, Spaceflight, monthly, , 6, 1964, 1/64, 11/64, 6-1, 6-6, U, bimonthly
http://static.free-dissociation.com/magventory/mag-062.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 5:55, , C/M, Spaceflight, monthly, , 7, 1965, 1/65, 11/65, 7-1, 7-6, U, bimonthly
http://static.free-dissociation.com/magventory/mag-062.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 5:55, , C/M, Spaceflight, monthly, , 8, 1966, 1/66, 12/66, 8-1, 8-12, U, MONTHLY from now on
http://static.free-dissociation.com/magventory/mag-062.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 5:55, , C/M, Spaceflight, monthly, , 9, 1967, 1/67, 11/67, 9-1, 9-11, U, 
http://static.free-dissociation.com/magventory/mag-063.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:00, , C/M, Misc., , , 2, 1954, 2/54, , 2-3, , U, "Spaceway Science Fiction"
http://static.free-dissociation.com/magventory/mag-063.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:00, , C/M, Misc., , , 4, 1969, 9-10/69, , 4-3, , U, "Spaceway Science Fiction"
http://static.free-dissociation.com/magventory/mag-063.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:00, , C/M, Misc., , , , 1982, , , , , U, "Star Trek 2: The Wrath of Khan Official Movie Magazine" (special issue of "Starlog"; shelve as "Starlog")
http://static.free-dissociation.com/magventory/mag-063.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:00, , C/M, Misc., , , 3, , , , 3-3, , U, "Starburst"
http://static.free-dissociation.com/magventory/mag-064.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:10, , C/M, Starlog, "not quite monthly" -JSB, perfectly monthly except that there is no 1/1979 or 11/1978, , 78-80, 8/78, 3/80, 15, 32, U, 
http://static.free-dissociation.com/magventory/mag-064.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:10, , C/M, Starlog, "not quite monthly" -JSB, perfectly monthly except that there is no 1/1979 or 11/1978, , 1980, 5/80, , 34, , , 
http://static.free-dissociation.com/magventory/mag-064.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:10, , C/M, Starlog, "not quite monthly" -JSB, perfectly monthly except that there is no 1/1979 or 11/1978, , 1981, 6/81, 9/81, 47, 50, , 
http://static.free-dissociation.com/magventory/mag-064.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:10, , C/M, Starlog, "not quite monthly" -JSB, perfectly monthly except that there is no 1/1979 or 11/1978, , , 7/82, 7/84, 60, 84, , 
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 3, 1967, Summer, Winter, 3-1, 3-1, U, "Startling Mystery Stories"
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 1, 1939, 1/39, , 1-1, , U, "Startling Stories"*
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 2, 1939, 7/39, 9/39, 2-1, 2-2, U, 
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 10, 1944, Winter 1944, , 10-2, , U, 
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 14, 1946, Summer 1946, , 14-1, , U, 
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 15, 1947, 7/47, , 15-3, , U, 
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 20, 1949-50, 11/49, 7/50, 20-2, 21-3, U, bimonthly sequence
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 22, 1950, 11/50, , 22-2, , U, 
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 23, 1951, 7/51, , 23-3, , U, 
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 24, 1951, 9/51, , 24-1, , U, 
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 27, 1952, 9/52, , 27-2, , U, monthly
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 28, 1953, 1/53, , 28-3, , U, 
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 31, 1954, 1/54, , 31-2, , U, 
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 31, 1954, Spring 54, , 31-3, , U, 
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 33, 1955, Spring 55, , 33-1, , U, 
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , 1, 1952, 5/1952, , 1-2, , U, "Strange: The Magazine of True Mystery"
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , , 1971, , , 4, , U, "Strange: True Stories of the Supernatural"
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , , 1972, Spring, , , , U, "Strange: True Stories of the Supernatural"
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , , 1939, 6/39, , 1-3, , U, "Strange Stories"
http://static.free-dissociation.com/magventory/mag-065.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:30, , C/M, Misc., , , *arrow in right margin points from here down to the line starting with 33-- (MHG: I suspect this is a bracket that means all items contained by the arrow are the same but I am not sure...), , , , , , , 
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 1, 1957, 6/57, , 1-4, , U, "Super Science Fiction" (bimonthly)
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 1, 1957, 10/57, , 1-6, , U, "Super Science Fiction" (bimonthly)
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 2, 1958, 2/58, , 2-2, , U, "Super Science Fiction" (bimonthly)
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 2, 1958, 8/58, , 2-5, , U, "Super Science Fiction" (bimonthly)
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 3, 1958, 12/58, , 3-1, , U, "Super Science Fiction" (bimonthly)
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 3, 1959, 4/59, , 3-3, , U, "Super Science Fiction" (bimonthly)
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 3, 1959, 6/59, , 3-4, , U, "Super Science Fiction" (bimonthly)
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 3, 1959, 8/59, , 3-5, , U, "Super Science Fiction" (bimonthly)
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 5, 1949, 7/49, , 5-3, , U, "Super Science Stories"
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 5, 1949, 9/49, , 5-4, , U, "Super Science Stories"
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 6, 1950, 5/50, , 6-4, , , "Super Science Stories"
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 7, 1950, 11/50, , 7-3, , U, "Super Science Stories"
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , , , , 5, , U, "TV Sci-fi Monthly"
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , , , , 8, , U, "TV Sci-fi Monthly"
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 1, 1968, 7/68, , 1-10, , U, "Tales From the Crypt"
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , 1972, 4/72, , 24, , U, "Thrilling Science Fiction" (mixed countries
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , , , , 19, , U, "Thrilling Science Fiction" (mixed countries
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , 1972, 2/72, , 23, , U, "Thrilling Science Fiction" (mixed countries
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , 1973, 10/73, , , , U, "Thrilling Science Fiction" (mixed countries
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , 1973, 12/73, , , , U, "Thrilling Science Fiction" (mixed countries
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , 1974, 6/74, , , , U, "Thrilling Science Fiction" (mixed countries
http://static.free-dissociation.com/magventory/mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , , , , 4, , U, "Tales of Tomorrow"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 14, 1939, 12/39, , 14-3, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 23, 1943, 2/43, , 23-3, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 31, 1948, 2/48, , 31-3, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 32, 1948, 4/48, , 32-1, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 37, 1951, 2/51, , 37-3, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 38, 1951, 8/51, , 38-3, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 39, 1951, 10/51, , 39-1, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 39, 1952, 2/52, , 39-3, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 40, 1952, 6/52, , 40-2, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 41, 1952, 12/52, , 41-2, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 42, 1953, 8/53, , 42-3, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 43, 1953, 11/53, , 43-1, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 44, 1954*, Winter/54, , 44-3, , U, "Thrilling Wonder Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , ------------------------------------, , , , , , , 
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 10, 1962, Spring/62, , 10-2, , U, "Tomorrow"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , , , , , 1, 2, U, "Treasury of Great Science Fiction Stories"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 12, 1973, , , , , U, "TRW Space Log"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 9, 1969-70, Winter, , 9-4, , U, "TRW Space Log"
http://static.free-dissociation.com/magventory/mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , *This item marked in the margins with "(?year?)<--We aren't sure..."), , , , , , , 
http://static.free-dissociation.com/magventory/mag-068.jpg, dnawi, mgentile555, Feb 19; 2007, KKB, , , C/M, Fantasy & Science Fiction, monthly (Oct/Nov combined issue starting 1991 (11 issues/yr)), From 2/19/07 MagDexing New circulating magazines!! :), 87, 1994, 9/94, , 87-3 (520) [** whole issue no. in parentheses], , U, 
http://static.free-dissociation.com/magventory/mag-068.jpg, dnawi, mgentile555, Feb 19; 2007, KKB, , , C/M, Fantasy & Science Fiction, monthly (Oct/Nov combined issue starting 1991 (11 issues/yr)), From 2/19/07 MagDexing New circulating magazines!! :), 88, 1995, 3/95, , 88-3 (526), , U, 
http://static.free-dissociation.com/magventory/mag-068.jpg, dnawi, mgentile555, Feb 19; 2007, KKB, , , C/M, Fantasy & Science Fiction, monthly (Oct/Nov combined issue starting 1991 (11 issues/yr)), From 2/19/07 MagDexing New circulating magazines!! :), 88, 1995, 5/95, , 88-5 (528), , U, 
http://static.free-dissociation.com/magventory/mag-068.jpg, dnawi, mgentile555, Feb 19; 2007, KKB, , , C/M, Fantasy & Science Fiction, monthly (Oct/Nov combined issue starting 1991 (11 issues/yr)), From 2/19/07 MagDexing New circulating magazines!! :), 88, 1995, 6/95, , 88-6 (529), , U, 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1950, Oct, Dec, 1-1, 1-3, B, 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1951, Jan, Jun, 1-4, 2-3, B, 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1951, Jul, Dec, 2-4, 3-3, B, 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1952, Jan, Jun, 3-4, 4-3, B, 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1952, Jul, Dec, 4-4, 5-3, B*, 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1953, Jan, Jun, 5-4, 6-3, , 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1953, Jul, Dec, 6-4, 7-3, , 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1954, Jan, Jun, 7-4, 8-3, , 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1954, Jul, Dec, 8-4, 9-3, , 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1955, Jan, Jun, 9-4, 10-3, , 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1955, Jul, Nov, 10-4, 11-2, , 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1956, Jan, Jun, 11-3, 12-2, , 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1956, Jul, Dec, 12-3, 13-2, , 
http://static.free-dissociation.com/magventory/mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1957, Jan, Jun, 13-3, 14-2, , 
